"Código INE" "Municipio" "A3-MNR" "A3-MNR%" "AAI" "AAI%" "ADN" "ADN%" "ALBA" "ALBA%" "APB" "APB%" "AS" "AS%" "ASI" "ASI%" "ASP" "ASP%" "AYRA" "AYRA%" "CDC" "CDC%" "CN" "CN%" "MACA" "MACA%" "MAR" "MAR%" "MAS" "MAS%" "MBL" "MBL%" "MCSFA" "MCSFA%" "MIBOL" "MIBOL%" "MIR-NM" "MIR-NM%" "MNR" "MNR%" "MNR-FRI" "MNR-FRI%" "MOP" "MOP%" "PODEMOS" "PODEMOS%" "TRADEPA" "TRADEPA%" "UCS" "UCS%" "UN" "UN%" "Válidos" "Blancos" "Nulos" "Emitidos" "Abstención" "Inscritos Habilitados"
"040505" "Esmeralda" "0" "0,00" "0" "0,00" "0" "0,00" "1" "0,24" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "6" "1,47" "0" "0,00" "47" "11,49" "0" "0,00" "3" "0,73" "312" "76,28" "0" "0,00" "0" "0,00" "1" "0,24" "3" "0,73" "7" "1,71" "0" "0,00" "0" "0,00" "6" "1,47" "1" "0,24" "1" "0,24" "21" "5,13" "409" "20" "9" "438" "17" "455"
"040601" "Poopó (Villa Poopó)" "0" "0,00" "0" "0,00" "8" "0,56" "16" "1,11" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "44" "3,06" "0" "0,00" "139" "9,67" "0" "0,00" "23" "1,60" "925" "64,37" "0" "0,00" "21" "1,46" "26" "1,81" "39" "2,71" "57" "3,97" "0" "0,00" "0" "0,00" "74" "5,15" "7" "0,49" "20" "1,39" "38" "2,64" "1437" "507" "102" "2046" "277" "2323"
"040602" "Pazña" "0" "0,00" "0" "0,00" "32" "2,21" "10" "0,69" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "9" "0,62" "0" "0,00" "91" "6,29" "0" "0,00" "23" "1,59" "974" "67,36" "0" "0,00" "29" "2,01" "20" "1,38" "34" "2,35" "49" "3,39" "0" "0,00" "0" "0,00" "95" "6,57" "7" "0,48" "24" "1,66" "49" "3,39" "1446" "498" "95" "2039" "279" "2318"
"040603" "Antequera (Bolívar)" "0" "0,00" "0" "0,00" "7" "0,83" "7" "0,83" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "9" "1,06" "0" "0,00" "43" "5,08" "0" "0,00" "10" "1,18" "538" "63,52" "0" "0,00" "12" "1,42" "11" "1,30" "13" "1,53" "36" "4,25" "0" "0,00" "0" "0,00" "101" "11,92" "4" "0,47" "20" "2,36" "36" "4,25" "847" "244" "56" "1147" "174" "1321"
"040701" "Villa Huanuni" "0" "0,00" "0" "0,00" "39" "0,59" "82" "1,24" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "53" "0,80" "0" "0,00" "708" "10,67" "0" "0,00" "68" "1,02" "4530" "68,24" "0" "0,00" "86" "1,30" "99" "1,49" "136" "2,05" "94" "1,42" "0" "0,00" "0" "0,00" "371" "5,59" "34" "0,51" "111" "1,67" "227" "3,42" "6638" "1898" "407" "8943" "1334" "10277"
"040702" "Machacamarca" "0" "0,00" "0" "0,00" "13" "1,01" "11" "0,85" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "10" "0,77" "0" "0,00" "132" "10,22" "0" "0,00" "13" "1,01" "894" "69,20" "0" "0,00" "9" "0,70" "25" "1,93" "19" "1,47" "41" "3,17" "0" "0,00" "0" "0,00" "85" "6,58" "3" "0,23" "5" "0,39" "32" "2,48" "1292" "304" "57" "1653" "245" "1898"
"040801" "Salinas de Garcí Mendoza" "0" "0,00" "0" "0,00" "10" "0,55" "6" "0,33" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "64" "3,53" "0" "0,00" "98" "5,41" "0" "0,00" "29" "1,60" "1448" "79,87" "0" "0,00" "20" "1,10" "17" "0,94" "33" "1,82" "33" "1,82" "0" "0,00" "0" "0,00" "11" "0,61" "12" "0,66" "17" "0,94" "15" "0,83" "1813" "516" "63" "2392" "433" "2825"
"040802" "Pampa Aullagas" "0" "0,00" "0" "0,00" "4" "0,75" "5" "0,94" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "8" "1,50" "0" "0,00" "29" "5,43" "0" "0,00" "17" "3,18" "400" "74,91" "0" "0,00" "12" "2,25" "8" "1,50" "8" "1,50" "12" "2,25" "0" "0,00" "0" "0,00" "4" "0,75" "8" "1,50" "8" "1,50" "11" "2,06" "534" "140" "31" "705" "117" "822"
"040901" "Sabaya" "0" "0,00" "0" "0,00" "2" "0,11" "6" "0,32" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "5" "0,27" "0" "0,00" "54" "2,90" "0" "0,00" "8" "0,43" "1651" "88,57" "0" "0,00" "7" "0,38" "18" "0,97" "7" "0,38" "17" "0,91" "0" "0,00" "0" "0,00" "27" "1,45" "1" "0,05" "15" "0,80" "46" "2,47" "1864" "205" "22" "2091" "271" "2362"
"040902" "Coipasa" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "1" "0,85" "0" "0,00" "1" "0,85" "101" "86,32" "0" "0,00" "1" "0,85" "0" "0,00" "0" "0,00" "5" "4,27" "0" "0,00" "0" "0,00" "7" "5,98" "0" "0,00" "0" "0,00" "1" "0,85" "117" "16" "1" "134" "54" "188"
"040903" "Chipaya" "0" "0,00" "0" "0,00" "1" "0,19" "2" "0,38" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "2" "0,38" "0" "0,00" "27" "5,10" "0" "0,00" "7" "1,32" "448" "84,69" "0" "0,00" "4" "0,76" "4" "0,76" "8" "1,51" "12" "2,27" "0" "0,00" "0" "0,00" "2" "0,38" "2" "0,38" "2" "0,38" "8" "1,51" "529" "121" "15" "665" "53" "718"
"041001" "Toledo" "0" "0,00" "0" "0,00" "3" "0,19" "17" "1,10" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "9" "0,58" "0" "0,00" "124" "8,04" "0" "0,00" "27" "1,75" "1147" "74,38" "0" "0,00" "17" "1,10" "20" "1,30" "23" "1,49" "26" "1,69" "0" "0,00" "0" "0,00" "36" "2,33" "15" "0,97" "15" "0,97" "63" "4,09" "1542" "485" "48" "2075" "314" "2389"
"041101" "Eucaliptus" "0" "0,00" "0" "0,00" "9" "0,68" "7" "0,53" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "12" "0,90" "0" "0,00" "101" "7,60" "0" "0,00" "46" "3,46" "1049" "78,93" "0" "0,00" "6" "0,45" "18" "1,35" "12" "0,90" "17" "1,28" "0" "0,00" "0" "0,00" "25" "1,88" "7" "0,53" "5" "0,38" "15" "1,13" "1329" "351" "40" "1720" "281" "2001"
"041201" "Andamarca (Santiago de Andamarca)" "0" "0,00" "0" "0,00" "3" "0,31" "9" "0,92" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "5" "0,51" "0" "0,00" "40" "4,07" "0" "0,00" "10" "1,02" "825" "83,93" "0" "0,00" "8" "0,81" "5" "0,51" "12" "1,22" "17" "1,73" "0" "0,00" "0" "0,00" "6" "0,61" "2" "0,20" "3" "0,31" "38" "3,87" "983" "279" "32" "1294" "200" "1494"
"041202" "Belén de Andamarca" "0" "0,00" "0" "0,00" "2" "0,37" "2" "0,37" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "11" "2,04" "0" "0,00" "65" "12,04" "0" "0,00" "14" "2,59" "371" "68,70" "0" "0,00" "5" "0,93" "11" "2,04" "8" "1,48" "21" "3,89" "0" "0,00" "0" "0,00" "13" "2,41" "0" "0,00" "8" "1,48" "9" "1,67" "540" "81" "17" "638" "71" "709"
"041301" "San Pedro de Totora" "0" "0,00" "0" "0,00" "1" "0,08" "5" "0,42" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "7" "0,58" "0" "0,00" "59" "4,92" "0" "0,00" "9" "0,75" "1041" "86,82" "0" "0,00" "12" "1,00" "8" "0,67" "14" "1,17" "21" "1,75" "0" "0,00" "0" "0,00" "8" "0,67" "6" "0,50" "4" "0,33" "4" "0,33" "1199" "393" "42" "1634" "270" "1904"
"041401" "Santiago de Huari" "0" "0,00" "0" "0,00" "7" "0,35" "13" "0,65" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "31" "1,55" "0" "0,00" "100" "5,02" "0" "0,00" "21" "1,05" "1560" "78,23" "0" "0,00" "16" "0,80" "24" "1,20" "27" "1,35" "64" "3,21" "0" "0,00" "0" "0,00" "48" "2,41" "6" "0,30" "34" "1,71" "43" "2,16" "1994" "622" "114" "2730" "420" "3150"
"041501" "La Rivera" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "13" "12,87" "0" "0,00" "1" "0,99" "77" "76,24" "0" "0,00" "0" "0,00" "0" "0,00" "2" "1,98" "4" "3,96" "0" "0,00" "0" "0,00" "2" "1,98" "0" "0,00" "2" "1,98" "0" "0,00" "101" "43" "4" "148" "14" "162"
"041502" "Todos Santos" "0" "0,00" "0" "0,00" "0" "0,00" "1" "1,10" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "6" "6,59" "0" "0,00" "4" "4,40" "64" "70,33" "0" "0,00" "1" "1,10" "0" "0,00" "0" "0,00" "11" "12,09" "0" "0,00" "0" "0,00" "3" "3,30" "0" "0,00" "1" "1,10" "0" "0,00" "91" "58" "1" "150" "37" "187"
"041503" "Carangas" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "1" "1,27" "70" "88,61" "0" "0,00" "1" "1,27" "1" "1,27" "1" "1,27" "3" "3,80" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "2" "2,53" "0" "0,00" "79" "9" "0" "88" "18" "106"
"041601" "Huayllamarca (Santiago de Huayllamarca)" "0" "0,00" "0" "0,00" "5" "0,36" "18" "1,29" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "36" "2,58" "0" "0,00" "114" "8,15" "0" "0,00" "36" "2,58" "945" "67,60" "0" "0,00" "31" "2,22" "17" "1,22" "36" "2,58" "46" "3,29" "0" "0,00" "0" "0,00" "53" "3,79" "11" "0,79" "9" "0,64" "41" "2,93" "1398" "418" "71" "1887" "239" "2126"
"050101" "Potosí" "0" "0,00" "0" "0,00" "514" "1,06" "0" "0,00" "0" "0,00" "13098" "26,92" "0" "0,00" "0" "0,00" "355" "0,73" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "21053" "43,26" "320" "0,66" "0" "0,00" "0" "0,00" "1500" "3,08" "1304" "2,68" "0" "0,00" "839" "1,72" "6749" "13,87" "517" "1,06" "0" "0,00" "2413" "4,96" "48662" "10938" "3669" "63269" "12598" "75867"
"050102" "Tinguipaya" "0" "0,00" "0" "0,00" "19" "0,56" "0" "0,00" "0" "0,00" "1555" "45,60" "0" "0,00" "0" "0,00" "20" "0,59" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "1453" "42,61" "12" "0,35" "0" "0,00" "0" "0,00" "34" "1,00" "34" "1,00" "0" "0,00" "55" "1,61" "110" "3,23" "68" "1,99" "0" "0,00" "50" "1,47" "3410" "1036" "227" "4673" "1633" "6306"
"050103" "Yocalla" "0" "0,00" "0" "0,00" "16" "1,01" "0" "0,00" "0" "0,00" "184" "11,62" "0" "0,00" "0" "0,00" "17" "1,07" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "1020" "64,39" "7" "0,44" "0" "0,00" "0" "0,00" "39" "2,46" "42" "2,65" "0" "0,00" "32" "2,02" "153" "9,66" "30" "1,89" "0" "0,00" "44" "2,78" "1584" "699" "103" "2386" "460" "2846"
"050104" "Urmiri (Belén de Andamarca)" "0" "0,00" "0" "0,00" "2" "0,41" "0" "0,00" "0" "0,00" "92" "18,81" "0" "0,00" "0" "0,00" "1" "0,20" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "328" "67,08" "1" "0,20" "0" "0,00" "0" "0,00" "4" "0,82" "4" "0,82" "0" "0,00" "13" "2,66" "27" "5,52" "5" "1,02" "0" "0,00" "12" "2,45" "489" "79" "27" "595" "123" "718"
"050201" "Uncía" "0" "0,00" "0" "0,00" "51" "1,30" "0" "0,00" "0" "0,00" "569" "14,52" "0" "0,00" "0" "0,00" "51" "1,30" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "1933" "49,32" "68" "1,74" "0" "0,00" "0" "0,00" "79" "2,02" "115" "2,93" "0" "0,00" "430" "10,97" "394" "10,05" "61" "1,56" "0" "0,00" "168" "4,29" "3919" "2464" "355" "6738" "2603" "9341"
"050202" "Chayanta" "0" "0,00" "0" "0,00" "65" "2,35" "0" "0,00" "0" "0,00" "118" "4,26" "0" "0,00" "0" "0,00" "17" "0,61" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "1644" "59,39" "23" "0,83" "0" "0,00" "0" "0,00" "58" "2,10" "55" "1,99" "0" "0,00" "504" "18,21" "111" "4,01" "40" "1,45" "0" "0,00" "133" "4,80" "2768" "1205" "192" "4165" "1056" "5221"
"050203" "Llallagua" "0" "0,00" "0" "0,00" "136" "1,39" "0" "0,00" "0" "0,00" "215" "2,20" "0" "0,00" "0" "0,00" "61" "0,62" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "6112" "62,47" "220" "2,25" "0" "0,00" "0" "0,00" "133" "1,36" "188" "1,92" "0" "0,00" "1256" "12,84" "794" "8,12" "88" "0,90" "0" "0,00" "581" "5,94" "9784" "2960" "623" "13367" "4403" "17770"
"050301" "Betanzos" "0" "0,00" "0" "0,00" "37" "0,53" "0" "0,00" "0" "0,00" "283" "4,07" "0" "0,00" "0" "0,00" "72" "1,04" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "5356" "77,10" "231" "3,33" "0" "0,00" "0" "0,00" "105" "1,51" "162" "2,33" "0" "0,00" "219" "3,15" "243" "3,50" "116" "1,67" "0" "0,00" "123" "1,77" "6947" "2759" "362" "10068" "1946" "12014"
"050302" "Chaquí" "0" "0,00" "0" "0,00" "20" "1,17" "0" "0,00" "0" "0,00" "432" "25,29" "0" "0,00" "0" "0,00" "20" "1,17" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "892" "52,22" "8" "0,47" "0" "0,00" "0" "0,00" "34" "1,99" "46" "2,69" "0" "0,00" "78" "4,57" "84" "4,92" "37" "2,17" "0" "0,00" "57" "3,34" "1708" "891" "156" "2755" "661" "3416"
"050303" "Tacobamba" "0" "0,00" "0" "0,00" "9" "0,37" "0" "0,00" "0" "0,00" "128" "5,20" "0" "0,00" "0" "0,00" "17" "0,69" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "2090" "84,89" "17" "0,69" "0" "0,00" "0" "0,00" "32" "1,30" "18" "0,73" "0" "0,00" "38" "1,54" "49" "1,99" "37" "1,50" "0" "0,00" "27" "1,10" "2462" "399" "103" "2964" "544" "3508"
"050401" "Colquechaca" "0" "0,00" "0" "0,00" "50" "1,57" "0" "0,00" "0" "0,00" "43" "1,35" "0" "0,00" "0" "0,00" "28" "0,88" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "1915" "60,16" "91" "2,86" "0" "0,00" "0" "0,00" "60" "1,89" "120" "3,77" "0" "0,00" "482" "15,14" "228" "7,16" "59" "1,85" "0" "0,00" "107" "3,36" "3183" "2566" "331" "6080" "2097" "8177"
"050402" "Ravelo" "0" "0,00" "0" "0,00" "22" "0,71" "0" "0,00" "0" "0,00" "51" "1,65" "0" "0,00" "0" "0,00" "32" "1,03" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "2153" "69,56" "228" "7,37" "0" "0,00" "0" "0,00" "75" "2,42" "53" "1,71" "0" "0,00" "129" "4,17" "192" "6,20" "80" "2,58" "0" "0,00" "80" "2,58" "3095" "2113" "337" "5545" "1796" "7341"
"050403" "Pocoata" "0" "0,00" "0" "0,00" "39" "1,22" "0" "0,00" "0" "0,00" "53" "1,65" "0" "0,00" "0" "0,00" "18" "0,56" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "1586" "49,49" "132" "4,12" "0" "0,00" "0" "0,00" "43" "1,34" "64" "2,00" "0" "0,00" "1036" "32,32" "96" "3,00" "55" "1,72" "0" "0,00" "83" "2,59" "3205" "1694" "285" "5184" "1650" "6834"
"050404" "Ocurí" "0" "0,00" "0" "0,00" "8" "0,48" "0" "0,00" "0" "0,00" "25" "1,49" "0" "0,00" "0" "0,00" "18" "1,07" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "847" "50,36" "206" "12,25" "0" "0,00" "0" "0,00" "48" "2,85" "66" "3,92" "0" "0,00" "290" "17,24" "82" "4,88" "42" "2,50" "0" "0,00" "50" "2,97" "1682" "1179" "162" "3023" "1126" "4149"
"050501" "San Pedro de Buena Vista" "0" "0,00" "0" "0,00" "31" "1,04" "0" "0,00" "0" "0,00" "215" "7,24" "0" "0,00" "0" "0,00" "49" "1,65" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "661" "22,26" "25" "0,84" "0" "0,00" "0" "0,00" "40" "1,35" "51" "1,72" "0" "0,00" "1621" "54,60" "181" "6,10" "35" "1,18" "0" "0,00" "60" "2,02" "2969" "1872" "219" "5060" "1744" "6804"
"050502" "Toro Toro" "0" "0,00" "0" "0,00" "9" "0,42" "0" "0,00" "0" "0,00" "21" "0,99" "0" "0,00" "0" "0,00" "8" "0,38" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "1796" "84,52" "22" "1,04" "0" "0,00" "0" "0,00" "17" "0,80" "12" "0,56" "0" "0,00" "117" "5,51" "83" "3,91" "21" "0,99" "0" "0,00" "19" "0,89" "2125" "466" "70" "2661" "562" "3223"
"050601" "Cotagaita" "0" "0,00" "0" "0,00" "175" "3,44" "0" "0,00" "0" "0,00" "286" "5,63" "0" "0,00" "0" "0,00" "48" "0,94" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "3375" "66,38" "40" "0,79" "0" "0,00" "0" "0,00" "91" "1,79" "173" "3,40" "0" "0,00" "148" "2,91" "439" "8,63" "76" "1,49" "0" "0,00" "233" "4,58" "5084" "1702" "410" "7196" "1747" "8943"
"050602" "Vitichi" "0" "0,00" "0" "0,00" "40" "1,67" "0" "0,00" "0" "0,00" "237" "9,88" "0" "0,00" "0" "0,00" "27" "1,13" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "1383" "57,67" "23" "0,96" "0" "0,00" "0" "0,00" "55" "2,29" "100" "4,17" "0" "0,00" "302" "12,59" "122" "5,09" "47" "1,96" "0" "0,00" "62" "2,59" "2398" "641" "105" "3144" "931" "4075"
"050701" "Sacaca (Villa de Sacaca)" "0" "0,00" "0" "0,00" "20" "0,48" "0" "0,00" "0" "0,00" "67" "1,61" "0" "0,00" "0" "0,00" "102" "2,44" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "2230" "53,44" "26" "0,62" "0" "0,00" "0" "0,00" "47" "1,13" "42" "1,01" "0" "0,00" "1416" "33,93" "129" "3,09" "32" "0,77" "0" "0,00" "62" "1,49" "4173" "1116" "228" "5517" "1096" "6613"
"050702" "Caripuyo" "0" "0,00" "0" "0,00" "4" "0,20" "0" "0,00" "0" "0,00" "8" "0,40" "0" "0,00" "0" "0,00" "8" "0,40" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "667" "33,13" "9" "0,45" "0" "0,00" "0" "0,00" "8" "0,40" "11" "0,55" "0" "0,00" "1235" "61,35" "30" "1,49" "8" "0,40" "0" "0,00" "25" "1,24" "2013" "354" "93" "2460" "720" "3180"
"050801" "Tupiza" "0" "0,00" "0" "0,00" "248" "2,73" "0" "0,00" "0" "0,00" "446" "4,91" "0" "0,00" "0" "0,00" "62" "0,68" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "4630" "50,95" "114" "1,25" "0" "0,00" "0" "0,00" "158" "1,74" "507" "5,58" "0" "0,00" "163" "1,79" "1806" "19,87" "416" "4,58" "0" "0,00" "537" "5,91" "9087" "3218" "698" "13003" "2887" "15890"
"050802" "Atocha" "0" "0,00" "0" "0,00" "62" "2,42" "0" "0,00" "0" "0,00" "350" "13,67" "0" "0,00" "0" "0,00" "17" "0,66" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "1311" "51,21" "14" "0,55" "0" "0,00" "0" "0,00" "48" "1,88" "123" "4,80" "0" "0,00" "29" "1,13" "437" "17,07" "52" "2,03" "0" "0,00" "117" "4,57" "2560" "734" "224" "3518" "899" "4417"
"050901" "Colcha K (Villa Martín)" "0" "0,00" "0" "0,00" "51" "2,52" "0" "0,00" "0" "0,00" "55" "2,72" "0" "0,00" "0" "0,00" "18" "0,89" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "1423" "70,34" "16" "0,79" "0" "0,00" "0" "0,00" "57" "2,82" "65" "3,21" "0" "0,00" "33" "1,63" "148" "7,32" "37" "1,83" "0" "0,00" "120" "5,93" "2023" "677" "83" "2783" "731" "3514"
"050902" "San Pedro de Quemes" "0" "0,00" "0" "0,00" "19" "11,95" "0" "0,00" "0" "0,00" "41" "25,79" "0" "0,00" "0" "0,00" "1" "0,63" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "79" "49,69" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "6" "3,77" "0" "0,00" "1" "0,63" "4" "2,52" "1" "0,63" "0" "0,00" "7" "4,40" "159" "26" "5" "190" "63" "253"
"051001" "San Pablo de Lípez" "0" "0,00" "0" "0,00" "11" "2,10" "0" "0,00" "0" "0,00" "12" "2,29" "0" "0,00" "0" "0,00" "4" "0,76" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "339" "64,69" "6" "1,15" "0" "0,00" "0" "0,00" "16" "3,05" "37" "7,06" "0" "0,00" "12" "2,29" "54" "10,31" "13" "2,48" "0" "0,00" "20" "3,82" "524" "174" "56" "754" "201" "955"
"051002" "Mojinete" "0" "0,00" "0" "0,00" "3" "1,36" "0" "0,00" "0" "0,00" "3" "1,36" "0" "0,00" "0" "0,00" "4" "1,82" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "155" "70,45" "3" "1,36" "0" "0,00" "0" "0,00" "3" "1,36" "18" "8,18" "0" "0,00" "5" "2,27" "10" "4,55" "5" "2,27" "0" "0,00" "11" "5,00" "220" "33" "8" "261" "63" "324"
"051003" "San Antonio de Esmoruco" "0" "0,00" "0" "0,00" "7" "2,48" "0" "0,00" "0" "0,00" "15" "5,32" "0" "0,00" "0" "0,00" "2" "0,71" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "203" "71,99" "2" "0,71" "0" "0,00" "0" "0,00" "1" "0,35" "16" "5,67" "0" "0,00" "5" "1,77" "14" "4,96" "9" "3,19" "0" "0,00" "8" "2,84" "282" "92" "16" "390" "99" "489"
"051101" "Puna (Villa Talavera)" "0" "0,00" "0" "0,00" "70" "0,89" "0" "0,00" "0" "0,00" "491" "6,28" "0" "0,00" "0" "0,00" "71" "0,91" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "5818" "74,36" "76" "0,97" "0" "0,00" "0" "0,00" "167" "2,13" "179" "2,29" "0" "0,00" "162" "2,07" "448" "5,73" "168" "2,15" "0" "0,00" "174" "2,22" "7824" "2486" "479" "10789" "2528" "13317"
"051102" "Caiza" "0" "0,00" "0" "0,00" "32" "1,48" "0" "0,00" "0" "0,00" "234" "10,79" "0" "0,00" "0" "0,00" "28" "1,29" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "1422" "65,59" "23" "1,06" "0" "0,00" "0" "0,00" "62" "2,86" "66" "3,04" "0" "0,00" "72" "3,32" "144" "6,64" "31" "1,43" "0" "0,00" "54" "2,49" "2168" "776" "126" "3070" "675" "3745"
"051201" "Uyuni (Thola Pampa)" "0" "0,00" "0" "0,00" "110" "2,19" "0" "0,00" "0" "0,00" "325" "6,48" "0" "0,00" "0" "0,00" "27" "0,54" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "3264" "65,05" "23" "0,46" "0" "0,00" "0" "0,00" "100" "1,99" "201" "4,01" "0" "0,00" "238" "4,74" "484" "9,65" "57" "1,14" "0" "0,00" "189" "3,77" "5018" "1691" "350" "7059" "1765" "8824"
"051202" "Tomave" "0" "0,00" "0" "0,00" "23" "0,88" "0" "0,00" "0" "0,00" "433" "16,57" "0" "0,00" "0" "0,00" "17" "0,65" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "1664" "63,68" "21" "0,80" "0" "0,00" "0" "0,00" "68" "2,60" "99" "3,79" "0" "0,00" "96" "3,67" "102" "3,90" "31" "1,19" "0" "0,00" "59" "2,26" "2613" "699" "146" "3458" "891" "4349"
"051203" "Porco" "0" "0,00" "0" "0,00" "10" "0,70" "0" "0,00" "0" "0,00" "215" "15,02" "0" "0,00" "0" "0,00" "10" "0,70" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "858" "59,96" "10" "0,70" "0" "0,00" "0" "0,00" "22" "1,54" "41" "2,87" "0" "0,00" "15" "1,05" "186" "13,00" "16" "1,12" "0" "0,00" "48" "3,35" "1431" "342" "99" "1872" "383" "2255"
"051301" "Arampampa" "0" "0,00" "0" "0,00" "1" "0,12" "0" "0,00" "0" "0,00" "3" "0,36" "0" "0,00" "0" "0,00" "1" "0,12" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "102" "12,14" "3" "0,36" "0" "0,00" "0" "0,00" "5" "0,60" "3" "0,36" "0" "0,00" "709" "84,40" "6" "0,71" "1" "0,12" "0" "0,00" "6" "0,71" "840" "78" "23" "941" "291" "1232"
"051302" "Acacio" "0" "0,00" "0" "0,00" "3" "0,41" "0" "0,00" "0" "0,00" "22" "3,03" "0" "0,00" "0" "0,00" "4" "0,55" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "220" "30,26" "5" "0,69" "0" "0,00" "0" "0,00" "18" "2,48" "9" "1,24" "0" "0,00" "399" "54,88" "25" "3,44" "10" "1,38" "0" "0,00" "12" "1,65" "727" "383" "59" "1169" "399" "1568"
"051401" "Llica" "0" "0,00" "0" "0,00" "12" "1,00" "0" "0,00" "0" "0,00" "22" "1,83" "0" "0,00" "0" "0,00" "5" "0,42" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "982" "81,63" "15" "1,25" "0" "0,00" "0" "0,00" "20" "1,66" "35" "2,91" "0" "0,00" "18" "1,50" "40" "3,33" "7" "0,58" "0" "0,00" "47" "3,91" "1203" "297" "14" "1514" "287" "1801"
"051402" "Tahua" "0" "0,00" "0" "0,00" "8" "2,08" "0" "0,00" "0" "0,00" "6" "1,56" "0" "0,00" "0" "0,00" "2" "0,52" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "325" "84,42" "3" "0,78" "0" "0,00" "0" "0,00" "7" "1,82" "3" "0,78" "0" "0,00" "0" "0,00" "4" "1,04" "1" "0,26" "0" "0,00" "26" "6,75" "385" "105" "12" "502" "105" "607"
